Technologie,itération,Capacité,Nombre de Fogs, Hit rate, Ratio OriginUser,Latence_P50,Latence_P90,Latence_P99
LRU,1000000,150000000,5,0.0973546446210515,89.52012485618418,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,150000000,5,0.10113862719504652,89.21964404459496,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,150000000,5,0.09193810014326478,89.79190352602416,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,300000000,5,0.12121437231083747,86.73497303928823,200.0039999999999,200.00400000001537,200.00400000001537
LRU,1000000,300000000,5,0.12524810725364585,86.7545573366334,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,300000000,5,0.12166968241093155,87.20261766443129,200.00400000000081,200.00400000001537,200.00400000001537
LRU,1000000,300000000,5,0.11998243146192791,86.93715380684577,200.0039999999999,200.00400000001537,200.00400000001537
LRU,1000000,300000000,5,0.12028891481358031,87.3742016799445,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,300000000,5,0.12300574676873924,86.55413971369872,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,300000000,5,0.11581629017316326,87.35869908265184,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,300000000,5,0.12284589018717959,86.84034217241583,200.0039999999999,200.00400000001537,200.00400000001537
LRU,1000000,300000000,5,0.12818768014738657,86.30808052237225,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,300000000,5,0.11709745800452465,87.18252120579045,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,500000000,5,0.1489919588063084,82.93048665724062,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,500000000,5,0.14895940600229693,83.35920514880138,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,500000000,5,0.1486764007597341,83.5347825096859,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,500000000,5,0.14509255362657295,83.50634698535615,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,500000000,5,0.14541536632486254,83.85129054600398,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,500000000,5,0.14659074749964449,83.37626275459455,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,500000000,5,0.1379220363308563,84.20738459111216,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,500000000,5,0.1493838390722178,83.00338946645557,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,500000000,5,0.15222770074227024,82.95352120448429,200.00399999998626,200.00400000001537,200.00400000001537
LRU,1000000,500000000,5,0.14296301566409353,83.48020321600791,200.00399999998626,200.00400000001537,200.00400000001537
