Technologie,itération,Capacité,zipf_parameter,Nombre de Fogs, Hit rate, Ratio OriginUser,Latence_P50,Latence_P90,Latence_P99
LRU,1000000,300000000,0.1,2,0.1182159009759581,86.93344815637897,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.1,2,0.11413260412384646,87.34497499981929,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.1,2,0.0942821320702707,89.10816136569967,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.1,2,0.11505304053451056,87.01004186172919,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.1,2,0.11443454331018216,87.40760062791763,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.1,2,0.15263110766200041,82.62958614667572,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.1,3,0.08468236033934065,89.94337496540432,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.1,2,0.15216575645141117,82.52289543573363,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.1,3,0.08571562925235046,90.15793188962664,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.1,2,0.15061661495953743,82.52203544856648,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.1,2,0.14938829803098178,82.95461610593486,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.1,2,0.1551765790109428,82.56688705013141,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.1,3,0.08913084948713809,89.74521534534323,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.1,3,0.08757265299866779,89.67770379898263,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.1,3,0.08634528699377406,90.20824417299413,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.1,3,0.08836296202687889,89.71159836011236,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.1,3,0.08889839382899957,89.8832802278357,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.1,3,0.09716794134415702,89.1606108375122,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.1,3,0.09571573892266566,89.38647609591011,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.1,3,0.09370984265723913,89.65660249336044,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.1,3,0.09869185013152594,88.9194095511456,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.1,3,0.1242083395162487,85.7561140520149,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.1,3,0.09140145959604884,89.55379662094411,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.1,3,0.1223645729724915,86.0641945965933,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.1,3,0.08984336925926036,89.88093441402921,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.1,3,0.12302637041957794,86.12736317329255,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.1,3,0.11867677709358875,86.55009619522029,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.1,3,0.15663729939782267,81.55791845532907,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.1,3,0.09327832561883678,89.3459474403936,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.1,3,0.1550582548486324,81.51962996717897,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,300000000,0.1,3,0.12449457772617,85.77848047486265,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.1,3,0.09259559945797698,89.28869336282406,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,500000000,0.1,3,0.15572965353512871,81.70801264576446,284.00399999998626,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.1,4,0.09287714850084024,89.59046452840474,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,100000000,0.1,4,0.09026091113793379,89.93582769617912,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,50000000,0.1,4,0.08476653422048762,89.9545464381369,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.1,4,0.09989981943857514,88.52616814640999,284.0040000000008,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.1,4,0.10325546242800164,88.41754819870465,284.004,284.00400000001537,284.00400000001537
LRU,1000000,150000000,0.1,4,0.09984333556577693,88.67894482531412,284.0040000000008,284.00400000001537,284.00400000001537
